tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,month,year
330,33:06.8,38:37.4,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42120,Customer,1969,0,10,2020
241,33:14.9,37:16.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,45358,Subscriber,1985,1,10,2020
324,34:51.0,40:15.2,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42354,Subscriber,1992,1,10,2020
838,37:04.0,51:02.5,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42112,Subscriber,1991,2,10,2020
643,38:21.5,49:05.1,3195,Sip Ave,40.7308971,-74.06391263,3273,Manila & 1st,40.72165072,-74.04288411,42153,Subscriber,1977,2,10,2020
2056,38:47.4,13:03.9,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,45232,Customer,1977,2,10,2020
577,39:12.7,48:50.4,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.71241882,-74.03852552,42573,Customer,1969,0,10,2020
3992,40:32.5,47:05.1,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,45361,Subscriber,1971,1,10,2020
242,45:00.4,49:03.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,44969,Subscriber,1960,1,10,2020
708,45:21.6,57:10.2,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,44967,Subscriber,1979,1,10,2020
2086,45:22.2,20:08.8,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,27705,Customer,1992,1,10,2020
308,45:37.3,50:46.0,3203,Hamilton Park,40.72759597,-74.04424731,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,25176,Subscriber,1986,1,10,2020
135,45:49.3,48:04.4,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,44907,Subscriber,1964,2,10,2020
471,45:51.4,53:42.7,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42340,Subscriber,1968,1,10,2020
199,46:13.8,49:33.5,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42575,Subscriber,1981,1,10,2020
256,47:05.8,51:22.1,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,44989,Subscriber,1963,1,10,2020
465,47:09.2,54:54.6,3268,Lafayette Park,40.71346383,-74.06285852,3694,Jackson Square,40.71113,-74.0789,42305,Subscriber,1991,1,10,2020
100,47:15.0,48:55.3,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,26139,Subscriber,1996,1,10,2020
386,47:27.3,53:53.3,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,41696,Subscriber,1988,2,10,2020
672,47:38.3,58:51.1,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,44401,Subscriber,1983,1,10,2020
528,48:26.7,57:15.7,3267,Morris Canal,40.71241882,-74.03852552,3638,Washington St,40.7242941,-74.0354826,27622,Subscriber,1980,2,10,2020
228,51:58.4,55:46.6,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42448,Subscriber,1989,1,10,2020
492,53:13.1,01:25.7,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,33352,Subscriber,1969,1,10,2020
481,53:44.5,01:45.9,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,17630,Customer,1969,0,10,2020
661,54:07.0,05:08.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,46598,Subscriber,1985,1,10,2020
611,55:23.9,05:35.2,3639,Harborside,40.7192517,-74.034234,3209,Brunswick St,40.7241765,-74.0506564,42255,Customer,1969,0,10,2020
210,57:36.5,01:07.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,45543,Subscriber,1978,1,10,2020
253,57:57.1,02:10.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42230,Subscriber,1983,2,10,2020
305,58:28.9,03:34.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,42410,Subscriber,1979,1,10,2020
607,58:55.7,09:03.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44671,Subscriber,1985,1,10,2020
447,59:34.1,07:01.3,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,42364,Subscriber,1963,1,10,2020
315,00:15.4,05:31.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42350,Customer,1994,1,10,2020
187,02:38.1,05:45.3,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42442,Subscriber,1967,2,10,2020
176,02:53.1,05:49.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,45343,Subscriber,1996,2,10,2020
253,03:04.2,07:17.5,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42585,Subscriber,1994,1,10,2020
311,03:36.3,08:48.0,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42446,Subscriber,1996,1,10,2020
358,03:40.2,09:38.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,44270,Subscriber,1995,1,10,2020
622,04:33.2,14:55.2,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42186,Subscriber,1994,1,10,2020
334,05:45.5,11:19.6,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44394,Customer,1995,2,10,2020
419,06:26.7,13:26.1,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.7177325,-74.043845,42573,Subscriber,1994,2,10,2020
414,06:41.2,13:36.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,35358,Subscriber,1977,1,10,2020
435,07:54.0,15:09.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44223,Subscriber,1954,1,10,2020
603,08:12.8,18:16.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,42422,Subscriber,1973,2,10,2020
673,08:46.1,19:59.9,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,44426,Subscriber,1971,1,10,2020
501,08:52.5,17:14.2,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,42582,Subscriber,1991,1,10,2020
368,09:26.9,15:35.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,45726,Customer,1977,1,10,2020
1002,15:01.7,31:44.0,3279,Dixon Mills,40.72163014,-74.04996783,3193,Lincoln Park,40.7246051,-74.07840595,42432,Customer,1969,0,10,2020
466,17:19.6,25:05.9,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,42525,Subscriber,1990,1,10,2020
325,19:51.0,25:16.4,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3280,Astor Place,40.7192822,-74.07126188,44739,Subscriber,1983,1,10,2020
475,20:39.5,28:35.0,3191,Union St,40.7182113,-74.0836394,3694,Jackson Square,40.71113,-74.0789,40831,Customer,1969,0,10,2020
195,21:26.1,24:41.4,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,38937,Subscriber,1966,1,10,2020
515,21:40.5,30:16.3,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42464,Subscriber,1997,2,10,2020
343,22:46.4,28:29.4,3280,Astor Place,40.7192822,-74.07126188,3193,Lincoln Park,40.7246051,-74.07840595,46291,Subscriber,1960,1,10,2020
182,24:39.7,27:42.4,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42456,Subscriber,1974,2,10,2020
1469,27:50.8,52:20.4,3210,Pershing Field,40.74267714,-74.05178863,3273,Manila & 1st,40.72165072,-74.04288411,42190,Customer,1999,2,10,2020
429,27:59.7,35:09.4,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42112,Subscriber,1974,1,10,2020
318,29:18.8,34:37.4,3280,Astor Place,40.7192822,-74.07126188,3678,Fairmount Ave,40.72572614,-74.07195926,42242,Subscriber,1993,2,10,2020
122,29:45.3,31:48.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,46395,Subscriber,1987,2,10,2020
74,31:36.6,32:51.0,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42485,Subscriber,1984,1,10,2020
524,32:41.2,41:25.6,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,39227,Subscriber,1976,2,10,2020
2015,33:57.6,07:33.1,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,44739,Subscriber,1975,2,10,2020
909,36:21.2,51:30.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,47054,Subscriber,1974,1,10,2020
250,37:22.7,41:32.7,3273,Manila & 1st,40.72165072,-74.04288411,3278,Monmouth and 6th,40.72568548,-74.04879034,42350,Customer,1994,1,10,2020
1621,37:43.5,04:44.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42296,Subscriber,1978,2,10,2020
169,37:55.2,40:44.5,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,33887,Subscriber,1989,1,10,2020
549,38:34.0,47:43.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42372,Subscriber,1985,1,10,2020
1644,42:05.4,09:29.4,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42128,Subscriber,1955,1,10,2020
425,44:06.4,51:11.4,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,47238,Subscriber,1996,2,10,2020
786,44:21.3,57:27.7,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,44003,Subscriber,1991,1,10,2020
334,44:26.0,50:00.7,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,34038,Subscriber,1989,2,10,2020
291,44:37.2,49:28.7,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,44270,Customer,1989,1,10,2020
359,45:11.9,51:11.5,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43752,Subscriber,1996,1,10,2020
551,49:19.8,58:31.5,3677,Glenwood Ave,40.72755147,-74.07106072,3185,City Hall,40.7177325,-74.043845,42450,Subscriber,1996,2,10,2020
473,50:08.1,58:01.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,44911,Subscriber,1979,1,10,2020
1065,50:46.4,08:31.8,3681,Grand St,40.71517768,-74.03768331,3193,Lincoln Park,40.7246051,-74.07840595,27945,Subscriber,1989,1,10,2020
534,51:10.2,00:04.6,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44424,Subscriber,1990,2,10,2020
711,52:54.0,04:45.3,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,47054,Subscriber,1974,1,10,2020
230,53:26.8,57:17.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42188,Subscriber,1962,1,10,2020
647,53:56.9,04:44.4,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,46532,Customer,1969,0,10,2020
496,55:40.8,03:56.9,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,44345,Subscriber,1982,2,10,2020
602,55:57.3,05:59.8,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,44364,Subscriber,1994,1,10,2020
475,56:07.9,04:03.5,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,44270,Subscriber,1990,2,10,2020
252,00:58.1,05:10.4,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,42442,Subscriber,1967,2,10,2020
412,01:07.3,08:00.2,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,42219,Subscriber,1988,1,10,2020
261,02:02.3,06:23.4,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42255,Subscriber,1987,1,10,2020
394,03:24.6,09:59.2,3193,Lincoln Park,40.7246051,-74.07840595,3280,Astor Place,40.7192822,-74.07126188,46291,Subscriber,1960,1,10,2020
1049,03:43.1,21:12.7,3639,Harborside,40.7192517,-74.034234,3220,5 Corners Library,40.73496102,-74.05950308,45274,Subscriber,1986,1,10,2020
349,04:07.0,09:57.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,42455,Subscriber,1995,1,10,2020
460,06:16.9,13:56.9,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,44718,Subscriber,1976,1,10,2020
100,07:09.8,08:50.5,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,44907,Subscriber,1964,2,10,2020
320,08:16.2,13:36.4,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,44241,Customer,1990,1,10,2020
283,09:56.2,14:39.6,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42346,Customer,1989,1,10,2020
106,10:17.7,12:04.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,40207,Subscriber,1998,1,10,2020
1731,13:24.4,42:16.3,3280,Astor Place,40.7192822,-74.07126188,3280,Astor Place,40.7192822,-74.07126188,44739,Subscriber,1987,1,10,2020
292,13:30.2,18:23.1,3273,Manila & 1st,40.72165072,-74.04288411,3278,Monmouth and 6th,40.72568548,-74.04879034,42153,Subscriber,1977,2,10,2020
201,13:44.5,17:05.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,20748,Subscriber,1998,1,10,2020
601,14:04.7,24:05.9,3694,Jackson Square,40.71113,-74.0789,3195,Sip Ave,40.7308971,-74.06391263,40831,Subscriber,1988,1,10,2020
254,17:36.3,21:50.5,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,45656,Subscriber,1985,1,10,2020
262,18:37.0,22:59.8,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,27705,Subscriber,1977,1,10,2020
152,19:31.5,22:04.5,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42382,Subscriber,1968,1,10,2020
388,19:36.5,26:04.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,46537,Subscriber,1987,1,10,2020
913,22:26.8,37:40.2,3213,Van Vorst Park,40.71848892,-74.04772663,3195,Sip Ave,40.7308971,-74.06391263,42535,Subscriber,1976,1,10,2020
394,22:40.0,29:14.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,42937,Subscriber,1988,1,10,2020
907,22:40.5,37:48.5,3193,Lincoln Park,40.7246051,-74.07840595,3269,Brunswick & 6th,40.72601173,-74.05038893,27945,Subscriber,1989,1,10,2020
168,23:28.8,26:17.8,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,45543,Subscriber,1964,2,10,2020
2219,23:45.8,00:45.7,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,45231,Subscriber,1968,1,10,2020
2461,24:31.6,05:33.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,17231,Subscriber,1987,2,10,2020
2161,27:08.9,03:10.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42379,Customer,1994,2,10,2020
3313,28:54.7,24:07.9,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42311,Subscriber,1983,2,10,2020
605,29:02.1,39:07.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3195,Sip Ave,40.7308971,-74.06391263,47257,Subscriber,1999,1,10,2020
727,31:08.6,43:16.0,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42260,Subscriber,1987,1,10,2020
1254,31:14.3,52:08.8,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,40469,Customer,1991,1,10,2020
329,32:49.9,38:19.9,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,33352,Subscriber,1985,1,10,2020
248,33:28.2,37:37.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44003,Subscriber,1989,1,10,2020
361,35:51.3,41:52.4,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,40174,Customer,1969,0,10,2020
313,35:54.6,41:07.8,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42439,Subscriber,1956,1,10,2020
573,39:12.5,48:45.6,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,44718,Customer,1992,1,10,2020
2024,40:48.4,14:33.1,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,41811,Customer,1986,2,10,2020
174,42:58.0,45:52.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,18778,Subscriber,1996,1,10,2020
298,44:03.4,49:02.1,3186,Grove St PATH,40.71958612,-74.04311746,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39975,Subscriber,1981,2,10,2020
727,44:51.2,56:58.9,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,45261,Subscriber,1984,0,10,2020
162,46:12.7,48:55.3,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,42320,Subscriber,1975,1,10,2020
460,47:47.7,55:27.9,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,41696,Subscriber,1988,2,10,2020
685,48:34.1,59:59.8,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,42625,Subscriber,1961,2,10,2020
837,50:52.0,04:49.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3681,Grand St,40.71517768,-74.03768331,42153,Subscriber,1970,2,10,2020
174,54:59.6,57:53.6,3481,York St,40.71649,-74.04105,3639,Harborside,40.7192517,-74.034234,34039,Customer,1996,1,10,2020
272,55:07.0,59:39.5,3481,York St,40.71649,-74.04105,3211,Newark Ave,40.72152515,-74.04630454,42140,Customer,1991,1,10,2020
440,55:57.3,03:17.9,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,44914,Customer,1993,1,10,2020
953,57:35.6,13:29.3,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,45232,Subscriber,1962,1,10,2020
316,01:25.2,06:42.2,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42249,Customer,1969,0,10,2020
398,02:28.8,09:06.9,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,42578,Subscriber,1980,1,10,2020
1207,02:30.9,22:38.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3638,Washington St,40.7242941,-74.0354826,45261,Customer,1969,0,10,2020
246,11:57.2,16:03.9,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,44916,Subscriber,1994,1,10,2020
1091,15:52.9,34:04.4,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45232,Subscriber,1962,1,10,2020
554,23:35.5,32:50.3,3195,Sip Ave,40.7308971,-74.06391263,3278,Monmouth and 6th,40.72568548,-74.04879034,44270,Subscriber,1999,1,10,2020
2550,25:34.6,08:05.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,15769,Subscriber,1971,2,10,2020
249,27:34.5,31:44.2,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,42219,Subscriber,1995,1,10,2020
849,30:46.5,44:56.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42436,Subscriber,1994,1,10,2020
679,34:18.0,45:37.7,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,46538,Customer,1983,1,10,2020
244,34:29.5,38:34.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,44270,Customer,1990,1,10,2020
1052,35:36.8,53:09.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45232,Subscriber,1962,1,10,2020
987,37:00.1,53:27.9,3681,Grand St,40.71517768,-74.03768331,3203,Hamilton Park,40.72759597,-74.04424731,42128,Subscriber,1970,2,10,2020
514,37:11.4,45:45.6,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,42439,Subscriber,1962,1,10,2020
736,37:15.6,49:31.7,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.7287448,-74.0321082,42593,Subscriber,1973,1,10,2020
4215,38:09.6,48:25.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,47254,Subscriber,1959,1,10,2020
295,40:05.9,45:01.1,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,42186,Subscriber,1974,2,10,2020
839,40:06.6,54:05.7,3268,Lafayette Park,40.71346383,-74.06285852,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46290,Subscriber,1980,1,10,2020
652,40:32.7,51:24.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42133,Customer,1969,0,10,2020
539,41:38.2,50:37.3,3194,McGinley Square,40.72533993,-74.06762213,3694,Jackson Square,40.71113,-74.0789,43098,Subscriber,1988,1,10,2020
715,41:39.3,53:35.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46539,Customer,1998,1,10,2020
221,42:11.0,45:53.0,3481,York St,40.71649,-74.04105,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42610,Subscriber,1991,2,10,2020
288,50:20.5,55:09.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517768,-74.03768331,42482,Subscriber,1959,1,10,2020
391,51:28.5,57:59.6,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,45354,Subscriber,1991,1,10,2020
582,51:46.3,01:29.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3276,Marin Light Rail,40.71458404,-74.04281706,42191,Subscriber,1976,1,10,2020
381,54:22.2,00:43.5,3207,Oakland Ave,40.7376037,-74.0524783,3209,Brunswick St,40.7241765,-74.0506564,44223,Subscriber,1988,1,10,2020
1002,55:31.2,12:13.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,44341,Customer,2000,1,10,2020
207,56:34.6,00:02.3,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,39372,Subscriber,1983,1,10,2020
142,56:56.3,59:19.1,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,42379,Subscriber,1993,1,10,2020
943,57:20.9,13:04.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3199,Newport Pkwy,40.7287448,-74.0321082,46600,Subscriber,1956,2,10,2020
926,57:32.6,12:59.2,3191,Union St,40.7182113,-74.0836394,3206,Hilltop,40.7311689,-74.0575736,42371,Customer,1996,1,10,2020
1629,57:52.8,25:02.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,45232,Subscriber,1962,1,10,2020
502,58:28.9,06:51.2,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.7177325,-74.043845,46541,Subscriber,1987,2,10,2020
357,59:03.1,05:01.0,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42596,Subscriber,1984,1,10,2020
1222,00:33.3,20:56.2,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,44718,Subscriber,1987,1,10,2020
1778,00:38.1,30:16.3,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,26703,Customer,1987,1,10,2020
2214,00:44.0,37:38.2,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.7127742,-74.0364857,44415,Subscriber,1983,2,10,2020
243,01:18.7,05:22.1,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,44285,Subscriber,1991,1,10,2020
2450,03:16.5,44:06.6,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,45726,Customer,1969,0,10,2020
338,05:19.0,10:57.0,3273,Manila & 1st,40.72165072,-74.04288411,3209,Brunswick St,40.7241765,-74.0506564,42190,Subscriber,1969,0,10,2020
778,06:19.1,19:17.2,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,26139,Customer,1969,0,10,2020
776,06:27.7,19:24.1,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42585,Customer,1969,0,10,2020
883,06:53.9,21:36.9,3199,Newport Pkwy,40.7287448,-74.0321082,3206,Hilltop,40.7311689,-74.0575736,42314,Subscriber,1973,1,10,2020
