tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,month,year
160,10:32.2,13:12.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42128,Subscriber,1987,0,3,2020
1249,11:15.8,32:05.5,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,42305,Subscriber,1956,2,3,2020
114,12:57.5,14:52.0,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42382,Subscriber,1989,1,3,2020
654,15:12.6,26:06.6,3195,Sip Ave,40.7308971,-74.06391263,3270,Jersey & 6th St,40.72528911,-74.04557168,42324,Subscriber,1961,1,3,2020
273,15:23.4,19:56.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42484,Subscriber,1993,1,3,2020
277,16:08.9,20:46.8,3639,Harborside,40.7192517,-74.034234,3185,City Hall,40.7177325,-74.043845,42350,Subscriber,1988,2,3,2020
239,16:45.8,20:45.6,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42274,Subscriber,1983,2,3,2020
475,18:49.4,26:44.9,3276,Marin Light Rail,40.71458404,-74.04281706,3211,Newark Ave,40.72152515,-74.04630454,42330,Subscriber,1984,2,3,2020
4875,19:28.2,40:44.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42110,Customer,1986,2,3,2020
4849,19:43.4,40:33.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42427,Customer,1983,2,3,2020
607,20:02.4,30:09.5,3214,Essex Light Rail,40.7127742,-74.0364857,3483,Montgomery St,40.71942,-74.05099,42444,Subscriber,1988,1,3,2020
1063,21:07.7,38:51.6,3206,Hilltop,40.7311689,-74.0575736,3639,Harborside,40.7192517,-74.034234,42290,Customer,2001,2,3,2020
124,21:11.8,23:16.7,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42109,Subscriber,1989,1,3,2020
1051,21:11.9,38:43.3,3206,Hilltop,40.7311689,-74.0575736,3639,Harborside,40.7192517,-74.034234,42363,Customer,1999,1,3,2020
409,23:49.9,30:39.2,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42634,Subscriber,1986,2,3,2020
76,25:24.2,26:41.2,3211,Newark Ave,40.72152515,-74.04630454,3272,Jersey & 3rd,40.72333159,-74.04595256,42516,Subscriber,1995,1,3,2020
177,25:41.5,28:38.9,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42411,Subscriber,1993,1,3,2020
613,26:32.9,36:46.9,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,42520,Subscriber,1950,1,3,2020
1064,27:13.6,44:58.1,3185,City Hall,40.7177325,-74.043845,3193,Lincoln Park,40.7246051,-74.07840595,42350,Subscriber,1980,1,3,2020
176,30:10.4,33:07.3,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42527,Subscriber,1990,1,3,2020
151,30:20.2,32:51.3,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42266,Subscriber,1993,1,3,2020
221,30:33.1,34:14.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3679,Bergen Ave,40.72210379,-74.071455,42562,Subscriber,1968,1,3,2020
318,31:08.8,36:27.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42517,Subscriber,1992,1,3,2020
434,31:41.5,38:56.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42545,Subscriber,1997,1,3,2020
1366,32:09.4,54:56.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3276,Marin Light Rail,40.71458404,-74.04281706,42338,Customer,1969,0,3,2020
478,32:36.2,40:34.3,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42180,Subscriber,1981,1,3,2020
469,33:18.0,41:07.1,3199,Newport Pkwy,40.7287448,-74.0321082,3481,York St,40.71649,-74.04105,42186,Subscriber,1979,1,3,2020
607,35:41.9,45:49.0,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,42572,Subscriber,1990,2,3,2020
82,36:00.3,37:23.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3211,Newark Ave,40.72152515,-74.04630454,42516,Subscriber,1995,1,3,2020
1405,38:49.1,02:14.9,3677,Glenwood Ave,40.72755147,-74.07106072,3268,Lafayette Park,40.71346383,-74.06285852,42318,Customer,1993,1,3,2020
1480,39:54.7,04:35.4,3199,Newport Pkwy,40.7287448,-74.0321082,3481,York St,40.71649,-74.04105,42521,Customer,1985,1,3,2020
1505,40:51.8,05:57.8,3199,Newport Pkwy,40.7287448,-74.0321082,3481,York St,40.71649,-74.04105,42192,Customer,1985,2,3,2020
458,41:05.2,48:43.9,3199,Newport Pkwy,40.7287448,-74.0321082,3269,Brunswick & 6th,40.72601173,-74.05038893,42438,Subscriber,1994,2,3,2020
725,41:45.0,53:50.1,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42147,Customer,1993,1,3,2020
714,41:47.6,53:42.1,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42260,Customer,1994,1,3,2020
555,42:38.3,51:53.6,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42408,Subscriber,1994,2,3,2020
244,43:01.9,47:06.4,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42501,Subscriber,1981,2,3,2020
2591,44:38.1,27:49.4,3196,Riverview Park,40.7443187,-74.0439909,3272,Jersey & 3rd,40.72333159,-74.04595256,42370,Subscriber,1987,1,3,2020
114,44:58.0,46:52.0,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42132,Subscriber,1993,1,3,2020
2568,45:04.0,27:52.0,3196,Riverview Park,40.7443187,-74.0439909,3272,Jersey & 3rd,40.72333159,-74.04595256,42357,Subscriber,1987,2,3,2020
1425,46:43.3,10:28.6,3195,Sip Ave,40.7308971,-74.06391263,3213,Van Vorst Park,40.71848892,-74.04772663,42172,Customer,1987,2,3,2020
1418,46:45.3,10:23.8,3195,Sip Ave,40.7308971,-74.06391263,3213,Van Vorst Park,40.71848892,-74.04772663,42546,Subscriber,1989,1,3,2020
8608,47:13.9,10:42.4,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,42312,Customer,1969,0,3,2020
1028,48:23.1,05:31.4,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,42575,Subscriber,1984,1,3,2020
898,49:10.0,04:08.5,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42181,Subscriber,1988,1,3,2020
677,49:40.7,00:58.7,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,42568,Subscriber,1971,1,3,2020
204,50:54.9,54:19.6,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42205,Subscriber,1993,1,3,2020
136,51:06.0,53:22.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42411,Subscriber,1980,2,3,2020
205,51:16.7,54:42.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42536,Subscriber,1994,2,3,2020
214,53:34.7,57:09.5,3211,Newark Ave,40.72152515,-74.04630454,3275,Columbus Drive,40.7183552,-74.03891444,42132,Subscriber,1979,1,3,2020
281,54:06.9,58:48.7,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,42437,Subscriber,1988,1,3,2020
973,54:48.1,11:01.4,3185,City Hall,40.7177325,-74.043845,3212,Christ Hospital,40.73478582,-74.05044364,42399,Subscriber,1966,2,3,2020
5246,55:21.5,22:47.9,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42269,Customer,1992,2,3,2020
224,55:35.5,59:19.5,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42613,Subscriber,1988,2,3,2020
440,57:28.1,04:49.1,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42205,Subscriber,1989,1,3,2020
941,57:57.6,13:39.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,42254,Subscriber,1996,2,3,2020
206,58:25.2,01:51.8,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42133,Subscriber,1959,2,3,2020
320,58:27.1,03:47.9,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42457,Subscriber,1975,1,3,2020
2317,59:26.6,38:04.0,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42261,Subscriber,1994,2,3,2020
4996,59:35.1,22:51.6,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42331,Customer,1993,1,3,2020
273,00:51.6,05:25.4,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42470,Subscriber,1991,1,3,2020
234,00:55.5,04:50.1,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,42174,Subscriber,1991,1,3,2020
263,01:03.8,05:27.1,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42442,Subscriber,1990,2,3,2020
849,03:01.0,17:10.4,3268,Lafayette Park,40.71346383,-74.06285852,3202,Newport PATH,40.7272235,-74.0337589,42540,Subscriber,1989,1,3,2020
1028,06:32.5,23:41.1,3210,Pershing Field,40.74267714,-74.05178863,3194,McGinley Square,40.72533993,-74.06762213,42611,Subscriber,1953,2,3,2020
757,06:59.7,19:37.7,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,42169,Customer,1995,0,3,2020
1959,07:18.4,39:57.8,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,42338,Customer,1969,0,3,2020
663,08:15.5,19:18.6,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,42318,Customer,1993,1,3,2020
244,09:06.4,13:11.0,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42368,Subscriber,1960,1,3,2020
314,10:32.4,15:46.8,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,42272,Subscriber,1969,2,3,2020
1048,12:31.8,30:00.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3483,Montgomery St,40.71942,-74.05099,42162,Customer,1990,2,3,2020
1014,13:02.6,29:57.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3483,Montgomery St,40.71942,-74.05099,42146,Customer,1990,1,3,2020
497,13:18.0,21:35.6,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,42279,Subscriber,1982,1,3,2020
244,17:53.1,21:57.1,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,42495,Subscriber,1974,1,3,2020
503,18:17.2,26:41.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,42417,Subscriber,1964,1,3,2020
1018,18:36.1,35:34.2,3483,Montgomery St,40.71942,-74.05099,3210,Pershing Field,40.74267714,-74.05178863,42107,Subscriber,1995,1,3,2020
247,18:54.8,23:02.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42613,Subscriber,1988,2,3,2020
9558,19:02.1,58:20.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3272,Jersey & 3rd,40.72333159,-74.04595256,42397,Customer,1969,0,3,2020
1026,19:30.8,36:36.9,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.0404433,42432,Customer,1969,0,3,2020
1618,20:09.9,47:08.5,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42305,Subscriber,1997,1,3,2020
2486,20:10.7,01:37.4,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,42118,Subscriber,1994,1,3,2020
469,20:31.7,28:21.5,3273,Manila & 1st,40.72165072,-74.04288411,3481,York St,40.71649,-74.04105,42221,Customer,1969,0,3,2020
475,20:38.5,28:33.7,3273,Manila & 1st,40.72165072,-74.04288411,3481,York St,40.71649,-74.04105,42401,Customer,1969,0,3,2020
458,21:02.9,28:41.7,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42109,Subscriber,1985,1,3,2020
1202,21:44.4,41:46.8,3281,Leonard Gordon Park,40.74590997,-74.05727148,3639,Harborside,40.7192517,-74.034234,42168,Subscriber,1985,1,3,2020
348,24:12.7,30:01.7,3276,Marin Light Rail,40.71458404,-74.04281706,3273,Manila & 1st,40.72165072,-74.04288411,42623,Subscriber,1981,1,3,2020
149,24:47.7,27:16.9,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,42342,Subscriber,1990,1,3,2020
139,24:57.1,27:16.2,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,42330,Subscriber,1992,1,3,2020
482,25:34.4,33:37.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42470,Subscriber,1967,1,3,2020
305,25:39.2,30:45.1,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,42517,Subscriber,1979,1,3,2020
388,25:44.9,32:12.9,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,42460,Subscriber,1953,2,3,2020
1756,27:32.0,56:48.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42534,Customer,1969,0,3,2020
1684,28:27.8,56:32.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42142,Customer,1969,0,3,2020
315,29:32.6,34:47.6,3481,York St,40.71649,-74.04105,3211,Newark Ave,40.72152515,-74.04630454,42298,Subscriber,1985,2,3,2020
177,31:33.0,34:30.4,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42359,Subscriber,1986,1,3,2020
1670,32:51.0,00:41.2,3199,Newport Pkwy,40.7287448,-74.0321082,3677,Glenwood Ave,40.72755147,-74.07106072,42205,Subscriber,1959,1,3,2020
419,34:14.9,41:14.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42561,Subscriber,1988,1,3,2020
227,34:16.7,38:04.4,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42109,Subscriber,1988,1,3,2020
2264,35:56.5,13:41.0,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42593,Subscriber,1987,2,3,2020
278,36:27.4,41:06.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42470,Subscriber,1980,1,3,2020
1514,36:52.5,02:07.2,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42282,Subscriber,1983,2,3,2020
257,36:56.3,41:13.4,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,42348,Subscriber,1991,1,3,2020
624,37:10.5,47:34.6,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42591,Customer,1994,1,3,2020
606,37:28.8,47:35.5,3483,Montgomery St,40.71942,-74.05099,3214,Essex Light Rail,40.7127742,-74.0364857,42444,Subscriber,1988,1,3,2020
596,37:44.4,47:41.2,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42231,Customer,1993,1,3,2020
291,38:22.1,43:13.3,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,42415,Customer,1995,1,3,2020
421,38:49.6,45:50.8,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42129,Subscriber,1987,2,3,2020
391,40:20.8,46:52.7,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,42451,Subscriber,1987,2,3,2020
540,42:16.5,51:16.5,3211,Newark Ave,40.72152515,-74.04630454,3199,Newport Pkwy,40.7287448,-74.0321082,42525,Customer,1997,1,3,2020
416,42:22.8,49:19.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3213,Van Vorst Park,40.71848892,-74.04772663,42474,Subscriber,1980,2,3,2020
611,42:36.9,52:48.6,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.72759597,-74.04424731,42338,Customer,1969,0,3,2020
504,42:45.8,51:10.4,3211,Newark Ave,40.72152515,-74.04630454,3199,Newport Pkwy,40.7287448,-74.0321082,42128,Customer,1993,1,3,2020
2654,42:56.6,27:10.9,3198,Heights Elevator,40.74871595,-74.0404433,3185,City Hall,40.7177325,-74.043845,42214,Customer,1969,0,3,2020
1640,44:43.9,12:04.5,3203,Hamilton Park,40.72759597,-74.04424731,3694,Jackson Square,40.71113,-74.0789,42326,Subscriber,1977,1,3,2020
162,45:22.3,48:04.6,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42484,Subscriber,1987,1,3,2020
2128,45:57.5,21:25.7,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42540,Customer,1969,0,3,2020
710,46:10.8,58:01.2,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42169,Subscriber,1970,1,3,2020
666,46:48.3,57:55.0,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,42572,Subscriber,1990,2,3,2020
479,46:52.5,54:52.5,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,42503,Subscriber,1984,2,3,2020
2080,46:52.9,21:33.9,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42570,Customer,1969,0,3,2020
242,47:32.2,51:34.3,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42455,Subscriber,1991,1,3,2020
1184,47:45.1,07:29.8,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42305,Subscriber,1997,1,3,2020
297,47:47.3,52:44.4,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42443,Subscriber,1970,1,3,2020
340,47:51.8,53:32.2,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,42623,Subscriber,1981,1,3,2020
842,49:40.5,03:43.4,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42181,Subscriber,1988,1,3,2020
1391,49:56.3,13:08.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42369,Customer,1969,0,3,2020
1355,50:30.1,13:06.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42366,Customer,1969,0,3,2020
360,50:56.1,56:56.4,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42323,Subscriber,1988,1,3,2020
309,51:19.0,56:28.7,3275,Columbus Drive,40.7183552,-74.03891444,3205,JC Medical Center,40.71653978,-74.04963791,42132,Subscriber,1989,2,3,2020
243,53:52.3,57:55.5,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42127,Subscriber,1994,2,3,2020
141,54:19.1,56:40.8,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42455,Subscriber,1977,2,3,2020
632,54:31.4,05:03.7,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42162,Customer,1990,1,3,2020
543,56:09.4,05:13.2,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42146,Customer,1990,2,3,2020
663,57:26.8,08:30.2,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,42382,Subscriber,1976,1,3,2020
437,57:47.8,05:05.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,42349,Subscriber,1970,1,3,2020
1524,59:08.0,24:32.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3194,McGinley Square,40.72533993,-74.06762213,42365,Subscriber,1977,1,3,2020
360,00:36.4,06:37.2,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,42315,Subscriber,1997,2,3,2020
323,00:53.3,06:17.2,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42215,Subscriber,1994,2,3,2020
551,04:19.4,13:30.5,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,42417,Subscriber,1992,2,3,2020
458,05:26.6,13:04.8,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,42520,Subscriber,1963,2,3,2020
425,06:03.0,13:08.5,3193,Lincoln Park,40.7246051,-74.07840595,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42350,Customer,1995,1,3,2020
358,06:08.7,12:07.0,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.0506564,42474,Subscriber,1971,2,3,2020
290,06:35.5,11:25.7,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,42368,Subscriber,1960,1,3,2020
147,06:55.3,09:23.2,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42349,Subscriber,1992,2,3,2020
410,07:46.2,14:36.4,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,42411,Subscriber,1988,1,3,2020
274,07:57.3,12:32.1,3187,Warren St,40.7211236,-74.03805095,3481,York St,40.71649,-74.04105,42321,Subscriber,1982,1,3,2020
1270,08:18.1,29:28.7,3186,Grove St PATH,40.71958612,-74.04311746,3193,Lincoln Park,40.7246051,-74.07840595,42155,Subscriber,1970,1,3,2020
304,09:22.6,14:26.9,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42470,Subscriber,1993,1,3,2020
278,09:48.6,14:27.2,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42599,Subscriber,1992,2,3,2020
151,09:53.2,12:25.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42379,Subscriber,1994,1,3,2020
154,09:59.0,12:34.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42265,Subscriber,1996,2,3,2020
424,10:22.1,17:26.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,42512,Subscriber,1994,2,3,2020
247,10:26.5,14:34.0,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,42545,Subscriber,1986,1,3,2020
2076,11:25.1,46:02.0,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,42128,Customer,1991,1,3,2020
2074,11:27.7,46:01.9,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,42525,Customer,1995,2,3,2020
870,11:31.1,26:01.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,42330,Customer,1995,1,3,2020
331,12:04.8,17:36.6,3639,Harborside,40.7192517,-74.034234,3481,York St,40.71649,-74.04105,42254,Subscriber,1991,1,3,2020
331,12:17.6,17:49.4,3639,Harborside,40.7192517,-74.034234,3481,York St,40.71649,-74.04105,42591,Subscriber,1989,2,3,2020
402,13:23.5,20:06.4,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,42415,Customer,1994,1,3,2020
169,16:27.1,19:16.9,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,42417,Subscriber,1978,1,3,2020
222,18:08.8,21:51.2,3212,Christ Hospital,40.73478582,-74.05044364,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42234,Subscriber,1973,1,3,2020
463,19:19.5,27:02.7,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,42168,Subscriber,1976,1,3,2020
351,19:41.6,25:32.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,42369,Subscriber,1984,1,3,2020
320,20:11.0,25:31.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42366,Subscriber,1989,1,3,2020
261,20:29.7,24:51.6,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42613,Subscriber,1970,1,3,2020
301,20:35.1,25:36.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42270,Subscriber,1992,2,3,2020
389,22:12.3,28:41.5,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42455,Subscriber,1985,1,3,2020
1745,27:25.9,56:31.7,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42470,Customer,1986,1,3,2020
384,27:47.6,34:12.3,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42443,Subscriber,1985,2,3,2020
231,28:36.2,32:27.9,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42303,Subscriber,1965,1,3,2020
1581,31:18.8,57:40.6,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42599,Customer,1986,1,3,2020
2444,33:48.2,14:32.7,3199,Newport Pkwy,40.7287448,-74.0321082,3207,Oakland Ave,40.7376037,-74.0524783,42427,Subscriber,1985,2,3,2020
2426,34:06.1,14:32.8,3199,Newport Pkwy,40.7287448,-74.0321082,3207,Oakland Ave,40.7376037,-74.0524783,42110,Subscriber,1983,1,3,2020
216,34:48.7,38:25.7,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42584,Subscriber,1988,1,3,2020
